time,open,high,low,close,volume,trades
1607050800,19251.92,19323.31,19122.74,19162.62,2645.78391,42986
1607054400,19162.62,19318.83,19122.48,19286.78,2332.879073,41673
1607058000,19286.78,19312.79,19190.52,19200.07,1607.201706,31543
1607061600,19200.01,19367.05,19192.89,19317.13,1791.575063,32524
1607065200,19317.13,19335.83,19238.31,19283.94,2191.960974,45144
1607068800,19283.94,19447.14,19281.23,19388.89,3152.638117,60776
1607072400,19388.9,19410.49,19316.11,19354.23,1738.767103,35837
1607076000,19354.23,19360.73,18900,18978.35,9630.663093,126127
1607079600,18978.35,19077.16,18700,18833.25,5226.950061,84724
1607083200,18834.48,19029.56,18686.38,19026.49,6651.625618,92836
1607086800,19026.49,19027,18914.42,19005.34,2476.86035,42242
1607090400,19005.34,19146.22,18917.84,19046.11,3301.095255,51967
1607094000,19046.11,19073.46,18938.25,18943.35,2288.005452,43666
1607097600,18944.06,18991.7,18817,18981.28,3493.465697,64762
1607101200,18981.28,19029.2,18932.23,18968.93,1898.7485,39095
1607104800,18968.82,19078.68,18929.16,19056.45,1718.020232,35115
1607108400,19056.45,19065,19000,19038.73,1689.617236,31547
1607112000,19038.73,19045.34,18880,18962.53,2390.289129,50160
1607115600,18962.52,18988.75,18725.6,18806.41,3265.941089,66152
1607119200,18807.09,18875.27,18565.31,18665.3,2805.203431,84979
1607122800,18665.31,18841,18601.5,18650.52,2948.572604,64625
1607126400,18650.51,18791.53,18500,18764.23,4398.592542,81524
1607130000,18764.23,18819.83,18634.5,18644.89,2253.931869,52098
1607133600,18644.88,18848.62,18641.1,18789.66,2388.321713,50229
1607137200,18789.65,18880,18738.34,18818.85,2317.888684,39750
1607140800,18818.05,18932,18800,18863.9,1551.894666,34481
1607144400,18863.9,18970,18840.69,18954.42,1647.778313,33808
1607148000,18955.83,18990.08,18906.16,18963.03,1590.750531,32633
1607151600,18963.03,18986.61,18900,18911.31,1514.204824,39355
1607155200,18911.3,19177,18911.3,19149.9,3390.549236,54083
1607158800,19149.9,19165,19053.05,19110.42,1671.420619,37851
1607162400,19110.42,19137.28,19037.5,19114.48,1404.535637,29312
1607166000,19114.48,19127.46,18959.03,19013.43,2031.724234,42099
1607169600,19013.43,19080.01,18965.45,19060.01,1505.479033,32530
1607173200,19060.27,19069.9,18941.74,18983.13,1663.18758,38876
1607176800,18982.57,19092.03,18963.83,19080.01,2031.09956,50890
1607180400,19080.01,19150,19051,19110.78,1878.881403,45607
1607184000,19111.13,19149.92,19044.28,19099,1712.332099,38147
1607187600,19098.99,19125.76,19026,19125.76,1130.566015,26206
1607191200,19125.77,19140,19085,19116.3,1113.481955,32975
1607194800,19116.65,19172.37,19075.3,19119.19,1273.081414,25658
1607198400,19119.19,19140,18993.92,19054.9,1291.846074,29085
1607202000,19055.24,19110,19000,19007.04,1050.880547,25974
1607205600,19007.04,19052.17,18977.16,19020.5,772.952693,29458
1607209200,19020.59,19157.52,19020.08,19147.66,1337.367332,29495
1607212800,19147.66,19277,19131.02,19268.81,2729.198654,60032
1607216400,19268.81,19342,19228,19261.52,2377.439344,50993
1607220000,19261.51,19288.06,19206.03,19233.43,1450.02811,33136
1607223600,19233.44,19245.91,19137.18,19183.39,1223.127577,27588
1607227200,19183.39,19231.08,19155.04,19185.92,881.834286,19751
1607230800,19185.92,19222.54,19105,19151.97,1054.988231,25714
1607234400,19152,19224.66,19133.5,19183.94,845.302981,28887
1607238000,19184.23,19260,19172.3,19230.99,921.805973,27326
1607241600,19230.99,19251,19003.64,19017.56,2003.080539,40401
1607245200,19017.54,19083.98,18950.87,19042.22,2087.157592,45224
1607248800,19042.23,19061.53,18957.04,19041.31,1124.016156,32895
1607252400,19041.32,19100,18959.73,19089.16,1115.628806,26255
1607256000,19089.15,19089.16,18960.55,18982.47,1111.226328,26401
1607259600,18982.87,19021,18857,18953.07,2100.601588,43707
1607263200,18953.07,19131.53,18930.98,19120,1809.57926,38591
1607266800,19120.27,19152.38,19094,19125.83,1350.286034,29328
1607270400,19125.84,19213.09,19018,19106.8,1927.444027,41564
1607274000,19106.46,19177.16,19065.91,19128.02,920.596848,25191
1607277600,19127.86,19174.36,19093.78,19105.21,870.086461,22605
1607281200,19105.2,19156.96,19076.47,19132.62,870.441944,21758
1607284800,19132.62,19184.62,19123.41,19168.73,868.814714,21093
1607288400,19168.73,19244,19114.01,19238.08,1606.570085,26833
1607292000,19238.08,19249,19045,19125.44,1481.428442,38970
1607295600,19125.55,19420,19125.55,19359.4,4312.407881,66139
1607299200,19358.67,19420.91,19288.23,19318.56,1983.516535,38660
1607302800,19318.56,19349.55,19219.99,19293.08,1527.856348,31495
1607306400,19293.09,19307.49,19169.35,19200,1548.269166,27188
1607310000,19200.01,19288.23,19157.55,19282.68,1339.849597,28915
1607313600,19282.68,19306.11,19233.36,19285.97,1193.985926,23201
1607317200,19285.97,19299,19240,19246.26,1023.882776,24790
1607320800,19246.25,19356.3,19237.37,19306.36,1454.812033,31801
1607324400,19306.36,19399,19293.93,19371.3,1503.212608,27661
1607328000,19371.24,19386.15,19200,19250.84,1808.057972,32972
1607331600,19250.85,19256.62,19177.99,19213.34,1678.482081,30131
1607335200,19213.34,19254.06,19147.05,19183.41,1839.598649,34324
1607338800,19183.41,19231.22,19090,19103.58,1914.160878,37323
1607342400,19103.79,19239,19097.5,19238.8,2301.613075,46590
1607346000,19239,19253.09,19180.7,19187.67,1522.342358,33363
1607349600,19187.9,19234.61,19095.72,19195.84,2077.875894,41715
1607353200,19195.84,19257.03,19168.88,19213.9,1660.035444,33715
1607356800,19213.9,19241.39,19166.79,19188.36,1587.897438,35523
1607360400,19188.29,19210.09,19139.99,19160.01,1440.248622,31077
1607364000,19160.01,19188.16,18902.88,18939.7,4582.186702,76108
1607367600,18938.51,19039.02,18912.31,18967.01,1898.119135,37810
1607371200,18967.01,19059.8,18935.06,19050.63,1533.444692,34547
1607374800,19050.63,19115.28,19015.36,19075.41,1561.729683,33069
1607378400,19075.45,19115.78,19057.86,19114.48,788.101718,36202
1607382000,19114.49,19217.64,19072.8,19166.9,1603.016963,32774
1607385600,19166.9,19229.99,19132.67,19228.4,1539.700738,32826
1607389200,19228.41,19235.6,19150.25,19210.62,1465.000464,27713
1607392800,19210.63,19215.34,19160,19177.61,1061.470891,23161
1607396400,19177.61,19196,19132.78,19154.73,1086.763535,22675
1607400000,19154.73,19210,19151.96,19181.21,1423.218666,23920
1607403600,19181.21,19293.76,19181.21,19293.76,1362.402648,32090
1607407200,19293.76,19294.84,19091,19160.49,1931.913758,38499
1607410800,19160.49,19199.62,19135,19143.1,1877.753232,33443
1607414400,19143.1,19168.88,19010,19069.96,2558.836053,53722
1607418000,19069.95,19101.59,18700,18791.77,5751.663474,90356
1607421600,18791.78,18879,18700.04,18816,3764.950593,66454
1607425200,18816,18869.23,18730,18762.96,2445.010049,47586
1607428800,18762.95,18864.06,18610,18726.93,4536.598736,71532
1607432400,18726.92,18942.3,18726.92,18922.84,3398.709741,55347
1607436000,18923.42,18974.83,18861.47,18865.01,2255.911886,43330
1607439600,18865,18913.14,18780,18809.91,2017.421275,42920
1607443200,18809.91,18910,18745.31,18832.03,2390.26467,47579
1607446800,18832.02,18937.81,18818,18927.41,1365.998541,30944
1607450400,18927.41,18930.84,18826.08,18831,1791.746261,35900
1607454000,18831,18895,18787.87,18795.74,1381.006558,33136
1607457600,18795.74,18848,18664.51,18742.63,3177.566538,57270
1607461200,18742.64,18827.34,18687.8,18777.86,1763.504325,55785
1607464800,18778.02,18837.45,18320,18340.01,4197.202626,76572
1607468400,18336.5,18500,18200,18324.11,7082.332356,100421
1607472000,18324.11,18380,18120,18180.01,4284.974779,72252
1607475600,18180,18329.65,18032,18215.49,4099.081784,74192
1607479200,18215.5,18350.36,18151.6,18281,2790.501477,49735
1607482800,18281.26,18310,18220.88,18300.01,1888.927345,37911
1607486400,18300,18308.39,18125,18159.58,2057.228798,34619
1607490000,18159.57,18242.32,18058,18205.5,2983.491849,55340
1607493600,18206.57,18280,18153.36,18214.09,2142.323158,40631
1607497200,18214.08,18244.26,17830,17924.07,5288.683222,75585
1607500800,17924.06,18048.12,17650,17955.78,8243.276243,116641
1607504400,17955.78,18108.64,17919.93,18036.34,4587.527362,72230
1607508000,18040.98,18249,17978.16,18234.65,4049.214998,65171
1607511600,18234.66,18379.87,18180.72,18244.95,4005.127067,61233
1607515200,18244.94,18365,18210.05,18234.74,2551.592987,54134
1607518800,18234.74,18498,18169.1,18483.5,3956.733743,56931
1607522400,18483.24,18523.99,18425.17,18451.01,3858.941662,55223
1607526000,18451.01,18470.22,18290.49,18349.5,3458.085019,51301
1607529600,18349.5,18392,18252.15,18389.74,2491.702939,42426
1607533200,18389.73,18435,18297.32,18304.06,2386.467822,42584
1607536800,18304.06,18352.22,18165,18196.4,2456.281166,37361
1607540400,18196.41,18289.06,18196.11,18260.03,1802.917152,29408
1607544000,18260.02,18372,18211.78,18341.02,2640.593524,42653
1607547600,18341.01,18550,18326.04,18519.37,3203.221946,48544
1607551200,18519.32,18613.99,18485.71,18556.11,2659.087548,53618
1607554800,18556.12,18639.57,18531.29,18541.28,1699.570211,32753
1607558400,18541.29,18557.32,18416.17,18432.01,1824.411371,43758
1607562000,18432.01,18501.96,18303.28,18431.25,1984.13813,40657
1607565600,18431.25,18485.71,18353.29,18386.02,1684.784578,28957
1607569200,18386.02,18500,18350,18409.77,1492.900435,32012
1607572800,18409.78,18493.28,18389,18418.15,1491.721766,31892
1607576400,18418.15,18420.8,18305.4,18372.37,1571.720153,41572
1607580000,18372.36,18435.74,18278.44,18298.22,2065.773007,40012
1607583600,18298.23,18386.16,18287.78,18335.91,1225.145125,26023
1607587200,18335.91,18471.18,18319.74,18433.3,1918.034657,32899
1607590800,18433.31,18480,18224.01,18237.52,2921.513279,45654
1607594400,18237.51,18281.01,18070,18145,3256.288961,50637
1607598000,18145,18254.48,18117.32,18192.49,2447.637312,34662
1607601600,18192.5,18290.63,18165.89,18209.96,1783.460883,30897
1607605200,18209.72,18246.8,18045.31,18233.65,3702.028832,48984
1607608800,18233.65,18252.55,18040.01,18079.99,3043.013527,46672
1607612400,18080,18151,17911.12,18134.08,4777.60176,61235
1607616000,18132.11,18225.31,18096.42,18176.99,2836.097029,43815
1607619600,18176.99,18217.95,18076.07,18213.86,1822.381199,28185
1607623200,18213.87,18316.76,18195.01,18274.75,2327.712761,32224
1607626800,18274.74,18403.28,18225.31,18403.1,2437.619642,34483
1607630400,18403.11,18435.74,18342.56,18365.78,2400.941605,34522
1607634000,18365.79,18405.62,18305.74,18349,1405.94011,27157
1607637600,18348.99,18397.77,18297.76,18326.36,1007.941783,26372
1607641200,18326.36,18380.41,18220,18254.63,1461.867189,27870
1607644800,18254.81,18292.73,17950,18018.32,3824.693799,60599
1607648400,18018.31,18074.8,17804,17901.45,5573.67197,75607
1607652000,17901.44,18040.81,17801.37,17804.97,3702.977958,57712
1607655600,17804.97,17996.14,17715.6,17990.88,3471.134571,52850
1607659200,17990.69,18048.6,17929.81,17959.72,2129.211271,30298
1607662800,17959.73,18021.42,17833.88,17899.44,2208.244252,33090
1607666400,17899.43,17968,17814.73,17923.6,1844.101172,32584
1607670000,17923.6,17944.87,17700.51,17811.95,3651.861489,58596
1607673600,17811.96,18001.15,17810.5,17898.79,3799.966897,52485
1607677200,17899.46,17908,17728.25,17802.6,2599.671677,39175
1607680800,17802.6,17874.01,17572.33,17758.45,5006.234384,66490
1607684400,17758.46,17761.1,17600,17647.71,3575.265625,57844
1607688000,17647.71,17916.5,17617,17864.73,4028.592436,56403
1607691600,17864.73,17987.98,17827.68,17972.01,2900.77125,46985
1607695200,17972,18068,17901.07,18058.76,3657.438567,49362
1607698800,18058.75,18132,18028,18104.74,3191.423603,39004
1607702400,18104.74,18111.55,17942.85,17978.14,2468.647851,37065
1607706000,17978.15,18007,17852,17995.53,2771.296577,41311
1607709600,17995.5,18046.83,17943.29,18044.26,1971.882831,29206
1607713200,18044.26,18093.95,17959.22,17977,2055.802959,32395
1607716800,17975.08,18060,17925.37,17982.89,2012.499396,37353
1607720400,17983.47,18125.18,17952.15,18100.01,2363.583895,41747
1607724000,18100.01,18184,18067.72,18127.81,1977.130093,46808
1607727600,18127.81,18149.75,18012.69,18036.53,1824.619736,42841
1607731200,18036.53,18370,18020.7,18342.06,4583.783306,79103
1607734800,18342.05,18375,18271.1,18283.84,1922.630745,42881
1607738400,18283.84,18350,18278.14,18319.99,1370.498539,28847
1607742000,18319.99,18336.82,18268.34,18282.02,1178.519836,23250
1607745600,18282.01,18390,18261.32,18370.28,1520.77657,33999
1607749200,18370.28,18398.19,18310.01,18313.36,1600.542043,30636
1607752800,18313.35,18366.24,18278.91,18315.76,1342.470282,27515
1607756400,18315.76,18400,18300.67,18380.85,1514.440818,34863
1607760000,18380.85,18450,18318.98,18377.64,2153.284652,39165
1607763600,18377.35,18478,18345.14,18433.47,1957.433154,35727
1607767200,18433.47,18459.42,18370,18382.1,1482.558626,30809
1607770800,18382.11,18513.66,18366.68,18506.1,1892.703046,33239
1607774400,18506.1,18525.33,18427.01,18445.15,1831.731773,29863
1607778000,18445.14,18451.35,18388.88,18400.21,1443.035834,26155
1607781600,18400.21,18475.63,18308.82,18372.97,2537.663833,41714
1607785200,18372.98,18434.62,18317.67,18399.01,1786.916682,35603
1607788800,18399.01,18450.46,18362.42,18397.88,1754.689938,37624
1607792400,18397.87,18527.93,18374.07,18483.17,1642.530837,27891
1607796000,18482.83,18746.33,18482.47,18687.62,4917.028007,63277
1607799600,18687.63,18850,18687.63,18805.29,3255.899793,50759
1607803200,18805.29,18840.4,18745.01,18770.68,2031.985016,32906
1607806800,18770.67,18840.4,18729.09,18787.72,1855.293184,37817
1607810400,18787.72,18948.66,18754.37,18870.51,2213.09286,42429
1607814000,18872.07,18880.37,18768.77,18808.69,1730.469058,25738
1607817600,18808.69,18875,18711.12,18750,2078.489661,33741
1607821200,18750,18808.98,18711.57,18795.31,1142.36527,23944
1607824800,18795.12,18830,18750.02,18812.61,1530.614138,29448
1607828400,18812.61,18831.36,18760.77,18784.42,932.07127,18965
1607832000,18784.56,18884.5,18768.19,18852.51,1252.673306,23968
1607835600,18852.51,18938.55,18815,18850,2197.616883,27690
1607839200,18849.99,18984.55,18844.95,18973.93,1930.019028,33039
1607842800,18973.93,19306.27,18973.93,19247.68,7062.527311,81896
1607846400,19249.21,19322.24,19179.5,19245.91,3622.141403,55762
1607850000,19245.25,19301.14,19185.74,19263.25,2399.866077,34901
1607853600,19263.26,19370,19255,19278.99,3202.08969,48397
1607857200,19278.99,19349,19200,19316.81,2247.859112,34439
1607860800,19316.8,19400,19265.91,19348.97,3516.700147,50829
1607864400,19348.97,19411,19290.01,19321.13,2820.186035,43883
1607868000,19321.13,19364,19275.41,19292.13,1662.41871,31680
1607871600,19292.13,19334.08,19080,19211.34,3876.890837,60250
1607875200,19211.34,19385,19208.7,19328.12,3401.557937,65762
1607878800,19328.11,19334.85,19197.36,19273.6,1835.01721,35618
1607882400,19273.59,19273.6,19172.33,19185.33,1636.424148,35239
1607886000,19185.33,19233,19155,19193.78,1307.778726,26951
1607889600,19193.28,19193.29,19089.63,19154.57,1908.19497,39046
1607893200,19154.56,19225.63,19150,19190.01,1153.642827,29267
1607896800,19190,19194.33,18971,19112.41,2215.95021,42378
1607900400,19112.41,19225,19090,19174.99,1627.726838,30929
1607904000,19174.99,19174.99,19000,19057.19,1888.751084,35844
1607907600,19056.23,19112.74,19019.65,19085.64,1246.655384,28089
1607911200,19085.64,19307.09,19052.62,19297.7,2765.118326,39013
1607914800,19297.9,19347,19227.01,19260.68,2413.537572,35578
1607918400,19260.68,19282.11,19055.51,19126.94,2675.257429,40011
1607922000,19126.93,19130,19033.84,19085.53,1556.626987,31826
1607925600,19085.53,19207.93,19080.4,19206.23,1741.878147,28815
1607929200,19206.24,19210,19100.43,19155.8,1326.684257,26737
1607932800,19155.8,19244.69,19140,19222,2065.456886,29422
1607936400,19222,19258.96,19120,19184.61,1986.246842,30757
1607940000,19184.6,19215.19,19052.72,19088.94,2101.350737,37411
1607943600,19088.94,19144.14,19051.11,19106.44,1864.319235,31482
1607947200,19106.43,19147,19028.97,19114.66,2118.835216,34123
1607950800,19114.66,19199.86,19063.31,19184.19,2220.236947,34185
1607954400,19184.2,19227.66,19088.88,19221.74,2439.250888,48156
1607958000,19221.75,19300,19158.57,19200.07,3589.350164,54543
1607961600,19200,19237.79,19114.58,19152.37,1896.167202,47065
1607965200,19152.59,19170.51,19113.08,19143.09,1255.884608,28451
1607968800,19143.38,19236.76,19143.38,19236.75,1817.186019,32514
1607972400,19236.75,19236.76,19165,19175.88,1343.180358,33678
1607976000,19175.88,19216.57,19130.85,19208.07,1386.346738,29621
1607979600,19208.08,19220.85,19150.85,19197.83,1359.138901,29812
1607983200,19197.82,19296,19188.76,19291.9,1317.369348,29228
1607986800,19291.99,19349,19200.85,19273.14,2882.372019,46021
1607990400,19273.69,19395,19243.64,19394.94,2998.531387,45022
1607994000,19394.94,19470,19320.85,19455.06,2941.282431,51322
1607997600,19455.06,19570,19444.25,19458.97,5055.6835,82608
1608001200,19458.98,19509.57,19416.35,19479.7,1934.600997,41603
1608004800,19479.69,19497.36,19161.03,19180.71,3179.726241,63645
1608008400,19180.7,19259.78,19050,19132.4,3984.043664,64164
1608012000,19133.29,19211.76,19101,19186.12,2257.168193,37596
1608015600,19186.12,19226.95,19146.95,19197.6,1730.803117,31608
1608019200,19197.59,19219.96,19106.95,19137.24,1854.09426,33932
1608022800,19136.96,19209.99,19074,19187.51,2498.768,37756
1608026400,19187.51,19350,19117.9,19310,3596.157208,52693
1608030000,19309.99,19334.9,19241.07,19293.54,1837.391665,40846
1608033600,19293.54,19383.98,19256.33,19291.4,2177.678422,38898
1608037200,19291.4,19349,19263.5,19349,1506.492391,30963
1608040800,19349.16,19433,19256.27,19337.46,3320.865118,53109
1608044400,19337.46,19429.27,19337.46,19403.31,2771.86623,43068
1608048000,19403.31,19425.87,19328.06,19364.1,2346.463058,39825
1608051600,19364.09,19422.92,19352.48,19399.53,1851.189273,39315
1608055200,19399.53,19543,19390,19530,3565.309308,48817
1608058800,19529.99,19545,19465,19530.38,2470.61552,38460
1608062400,19530.38,19547,19461.55,19491.87,1595.053706,30211
1608066000,19491.87,19511.99,19276,19419.92,3770.651415,47874
1608069600,19419.93,19489.09,19379.19,19461.38,1176.976643,27870
1608073200,19461.37,19471.18,19345.51,19426.43,1412.954264,25218
1608076800,19426.43,19454.97,19278.6,19365.29,2363.836441,43946
1608080400,19365.28,19420,19317.01,19389.37,1791.407177,42504
1608084000,19389.37,19488.02,19389.37,19442.08,1919.597241,32475
1608087600,19442.08,19454,19325,19346.52,2010.880432,32333
1608091200,19346.51,19403.07,19300.3,19358.68,1417.796057,27978
1608094800,19358.31,19421.8,19339.35,19373.81,1444.892753,26718
1608098400,19373.82,19454.93,19341.4,19429.89,1512.570737,36522
1608102000,19429.9,19451.03,19399,19423.96,1290.055946,35297
1608105600,19423.95,19487.17,19370.62,19482.57,1854.4269,33760
1608109200,19482.57,19525,19420.84,19516.69,2118.952672,36327
1608112800,19516.22,19800,19498.01,19798.17,8207.25114,104268
1608116400,19798.18,19860,19645.9,19739.78,5884.326771,83101
1608120000,19739.78,19889.99,19680,19762.81,6075.101618,84281
1608123600,19762.8,20450,19762.8,20319.51,11510.05977,142189
1608127200,20320.85,20799,20206.16,20649,14801.12204,204195
1608130800,20650.01,20733,20539,20661.37,7170.614379,104458
1608134400,20661.37,20865.43,20620,20854.56,7391.879642,109819
1608138000,20854.56,20855,20573.82,20639.82,5243.123474,75219
1608141600,20639.82,20737.44,20550,20585.79,3487.839577,42341
1608145200,20585.79,20766.39,20550,20736.87,2693.660582,35670
1608148800,20736.87,20839,20727.3,20802.82,3210.854218,44368
1608152400,20802.82,21288,20711,21192.78,7677.808354,90718
1608156000,21191.53,21444.44,21172.79,21366.42,6275.220393,104867
1608159600,21366.02,21560,21200,21335.52,6953.057251,85781
1608163200,21335.52,21400,21230,21389.25,4427.884694,76731
1608166800,21389.26,21860.05,21389.26,21719.22,6860.927779,100935
1608170400,21719.77,21994,21642.13,21913.9,5864.760533,92091
1608174000,21913.91,22166,21703.67,21753.26,7372.388063,117239
1608177600,21752.65,21900,21735.09,21785.88,3477.941858,54502
1608181200,21785.87,22311.38,21781.99,22280,5326.441496,68690
1608184800,22280,22400,22053,22172.72,6338.231327,91338
1608188400,22172.72,22488,22102,22478.76,5356.558094,75564
1608192000,22478.75,22990,22400,22904.7,12107.70689,167507
1608195600,22904.7,23800,21801,22650,23832.91859,300274
1608199200,22648.86,22934,22380.79,22618.11,11643.52977,163041
1608202800,22617.73,22808.56,22528.73,22752.16,5168.285261,97875
1608206400,22752.15,23199,22600,23149.99,6628.225882,86553
1608210000,23150,23348,22647.51,22831.84,7791.389716,107614
1608213600,22832.73,23257.9,22715.38,23086.01,7463.214961,105833
1608217200,23086,23369,22900,23333.8,6953.463504,100106
1608220800,23333.81,23650,23200,23591.23,10032.33646,143842
1608224400,23592.2,23699.7,23000,23023.98,6924.834078,108481
1608228000,23023.98,23280.1,22500,23250.27,11618.26364,170388
1608231600,23251.16,23497,22804.22,22899.08,7447.203472,129376
1608235200,22898.47,23106.34,22311.1,22791.55,8469.168153,151845
1608238800,22791.78,22848.39,22382.7,22791.96,5412.104163,116003
1608242400,22785.93,23080,22757.52,22963.04,3385.2089,88848
1608246000,22963.05,23000,22570.59,22797.16,4979.489472,80408
1608249600,22797.15,22842.76,22470.35,22764.77,3923.98594,84491
1608253200,22764.77,23146.95,22634.11,22988.21,4155.082395,87359
1608256800,22988.21,23248.99,22937.9,23003.31,3844.945472,76920
1608260400,23003.31,23047.88,22762.05,22811.59,3180.188409,61865
1608264000,22811.58,22973.92,22772.05,22870.93,2602.419348,53747
1608267600,22870.92,23028.13,22835.02,22955.51,2184.781421,52363
1608271200,22955.51,23168.59,22874.69,22994.49,3086.571333,56450
1608274800,22992.06,23069.44,22838.19,23055.98,3071.638245,69207
1608278400,23055.98,23285.18,22938.87,23114.84,4699.90906,88611
1608282000,23114.84,23215,23017.97,23212.82,2878.472119,62276
1608285600,23212.82,23220,22933.07,22964.67,3730.390769,72396
1608289200,22964.12,22967.29,22691.61,22886.17,4048.00235,78147
1608292800,22886.18,23073.25,22727,22939.42,3427.454017,64006
1608296400,22939.41,22948.64,22548.99,22571.78,4037.637495,63274
1608300000,22571.79,22758.44,22400,22610.65,5664.078883,94656
1608303600,22610.65,22636.27,22350,22549,4804.643291,87934
1608307200,22549,22752.77,22463.59,22719.28,3562.521096,80408
1608310800,22719.29,22818,22670.22,22749.32,2476.345002,49498
1608314400,22749.32,22829.04,22694.22,22781.44,2092.86434,52438
1608318000,22781.44,22783.42,22626.81,22762.28,1880.94478,47360
1608321600,22762.28,22795.11,22650.29,22755.66,1760.425011,45696
1608325200,22755.25,23078.47,22751.1,22880.07,3998.59848,78499
1608328800,22880.07,23034.33,22800,23011.38,1992.223703,57090
1608332400,23011.38,23143.56,22908.45,23107.39,2542.011356,49084
1608336000,23107.39,23168.28,22940,22954.02,2050.965871,48964
1608339600,22954.02,23099,22902.1,23046.76,2149.001638,44953
1608343200,23046.75,23220,23034.75,23220,2910.223586,57625
1608346800,23219.51,23225,23093.93,23098.04,2329.278504,49847
1608350400,23098.05,23138,23032,23043.4,1859.427393,45535
1608354000,23043.41,23075.36,22924.79,22958,2023.000091,46498
1608357600,22958.48,23010.6,22821,22853.5,1813.015202,40742
1608361200,22853.51,23038,22832,22853.75,1791.212957,41047
1608364800,22853.75,22990,22750,22983.77,3048.665524,60398
1608368400,22983.77,23045.49,22928.05,22973.06,2229.925469,46816
1608372000,22973.06,23080.45,22950,23019.99,2331.997056,51465
1608375600,23020,23063.49,22875.01,22888.54,1942.204736,50293
1608379200,22888.53,23127.72,22886.79,23041.53,3218.568336,68468
1608382800,23041.53,23189.1,22992.23,23172.74,3234.586672,71960
1608386400,23172.75,23627.99,23052,23296.96,10267.11671,162737
1608390000,23296.96,23650,23296.95,23552.01,6178.384265,115283
1608393600,23552,24171.47,23456.55,23966.48,13881.90769,190491
1608397200,23966.48,24100,23680,23886.44,6294.413079,115671
1608400800,23886.71,23906.66,23556.76,23822.66,4060.081676,85956
1608404400,23822.66,23883.79,23651,23791.91,3011.088133,59305
1608408000,23791.82,23937,23782.91,23902.17,2634.921207,52915
1608411600,23902.19,24065.41,23780.21,23974.71,3253.897865,58395
1608415200,23974.7,23999,23825.95,23905.73,1543.403326,58376
1608418800,23905.73,23915.26,23719.25,23821.61,1987.777683,54871
1608422400,23821.6,23836.48,23230,23481.41,5981.312918,108092
1608426000,23483.11,23548.72,23390,23485.56,2118.503927,47539
1608429600,23486.42,23542.99,23300,23429.92,2007.609104,56355
1608433200,23429.92,23429.92,23180.88,23346.48,2578.315434,53082
1608436800,23346.25,23452.63,23060,23426.54,2789.303747,65217
1608440400,23426.15,23588.88,23397.58,23481.38,2113.937874,53921
1608444000,23481.38,23614.84,23459.98,23506.67,1518.982809,37908
1608447600,23506.67,23646.31,23410.62,23628.88,2081.734038,62654
1608451200,23628.89,23791,23532,23698.49,2953.113346,73961
1608454800,23698.49,23748.4,23503,23592.92,2928.141217,68082
1608458400,23592.93,23648.92,23358.78,23394.76,3238.112754,68381
1608462000,23394.77,23625,23393,23553.02,1945.517865,44295
1608465600,23553.02,23588.71,23333.57,23472.44,2466.127241,75457
1608469200,23472.45,23590.9,23296,23561.36,3044.961002,88523
1608472800,23561.36,23682,23500.19,23537.7,2538.180355,63644
1608476400,23537.7,23910,23527.48,23868.09,4012.70827,85561
1608480000,23868.08,23901.01,23628.31,23630.1,3492.542838,88409
1608483600,23630.1,23800,23625.41,23722.62,2050.917554,53390
1608487200,23722.62,23877,23655.26,23866.69,2433.334581,57666
1608490800,23866.68,23995.97,23780.83,23930,2727.20596,58479
1608494400,23928.8,24295,23850.18,24172.25,6396.944648,108441
1608498000,24172.99,24208.62,23350,23373.05,7510.998452,130742
1608501600,23376.94,23614.36,23090,23507.79,5563.847281,141921
1608505200,23507.03,23594.73,23450,23455.52,2197.79247,51505
1608508800,23455.54,23709.31,23287.94,23679.55,3148.360382,72737
1608512400,23679.55,23744.86,23587.85,23663.48,1823.646184,49838
1608516000,23663.49,23887,23652.48,23856.38,2136.222374,50840
1608519600,23856.39,24016.93,23657.5,23945.29,3842.134228,72832
1608523200,23945.3,24102.77,23790,23895.73,3537.794056,75894
1608526800,23895.02,23975,23841.99,23909.83,2315.212127,60219
1608530400,23909.83,23926.8,23700,23921.73,2593.611244,63867
1608534000,23921.74,24028.15,23888.15,23980,3110.573389,61586
1608537600,23979.99,24075.94,23635.08,23659.59,4670.537852,101962
1608541200,23659.59,23739.18,23328,23461.35,6435.521197,106360
1608544800,23460.93,23495.91,22441.01,22445.99,13511.91036,195332
1608548400,22446.39,22833.01,22350,22645.85,7582.69498,125474
1608552000,22646.7,22663,21815,22307.5,11239.20192,162588
1608555600,22307.5,22665.35,22251.23,22646.53,2830.345587,44795
1608559200,22646.53,22646.53,22646.53,22646.53,0,0
1608573600,22693.65,22988.6,22621.44,22813.66,4796.306546,81912
1608577200,22813.65,22940.3,22681.32,22816.62,2874.578236,48995
1608580800,22816.63,22930,22732.78,22829.79,1900.463944,36394
1608584400,22829.79,23162.26,22765,23127.37,3028.124973,50843
1608588000,23127.38,23254.33,23021.17,23170.89,2084.951696,48307
1608591600,23169.88,23228.35,22699.99,22719.71,3712.997151,65315
1608595200,22719.88,22926.14,22500,22558.42,4435.40638,81281
1608598800,22558.41,22875.61,22428.86,22753.99,3850.003384,78537
1608602400,22753.99,22970,22730,22957.57,2524.453641,48080
