client_order_id,trader_id,strategy_id,instrument_id,venue_order_id,position_id,account_id,last_trade_id,type,side,quantity,time_in_force,is_reduce_only,is_quote_quantity,filled_qty,liquidity_side,avg_px,slippage,commissions,emulation_trigger,status,contingency_type,order_list_id,linked_order_ids,parent_order_id,exec_algorithm_id,exec_algorithm_params,exec_spawn_id,tags,init_id,ts_init,ts_last
O-20240813-050000-001-000-673,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-673,BINANCE-1-337,BINANCE-001,BINANCE-1-673,MARKET,BUY,0.084094,GTC,False,False,0.084094,TAKER,59457.34,0.0,['5.00000555 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,bd52a7f3-e526-4da2-93a6-ec31ec22168e,2024-08-13 05:00:00+00:00,2024-08-13 05:00:00+00:00
O-20240813-120000-001-000-674,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-674,BINANCE-1-337,BINANCE-001,BINANCE-1-674,MARKET,SELL,0.084094,GTC,True,False,0.084094,TAKER,59124.0,0.0,['4.97197366 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,def4c6ca-e27f-4a31-9d5e-feaa73f3531a,2024-08-13 12:00:00+00:00,2024-08-13 12:00:00+00:00
O-20240813-120000-001-000-675,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-675,BINANCE-1-338,BINANCE-001,BINANCE-1-675,MARKET,SELL,0.084568,GTC,False,False,0.084568,TAKER,59124.0,0.0,['4.99999843 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,ef091fa8-8ca9-44ca-ba95-6b8bcd3bb447,2024-08-13 12:00:00+00:00,2024-08-13 12:00:00+00:00
O-20240813-200000-001-000-676,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-676,BINANCE-1-338,BINANCE-001,BINANCE-1-676,MARKET,BUY,0.084568,GTC,True,False,0.084568,TAKER,60505.98,0.0,['5.11686972 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,c466589d-2beb-4ede-ad34-d5a8c294025c,2024-08-13 20:00:00+00:00,2024-08-13 20:00:00+00:00
O-20240813-200000-001-000-677,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-677,BINANCE-1-339,BINANCE-001,BINANCE-1-677,MARKET,BUY,0.082636,GTC,False,False,0.082636,TAKER,60505.98,0.0,['4.99997216 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,953c9798-656f-4a8a-a6bc-50bbfd2a7c96,2024-08-13 20:00:00+00:00,2024-08-13 20:00:00+00:00
O-20240814-020000-001-000-678,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-678,BINANCE-1-339,BINANCE-001,BINANCE-1-678,MARKET,SELL,0.082636,GTC,True,False,0.082636,TAKER,60943.52,0.0,['5.03612872 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,240fcf5c-d18d-4088-ab7f-a92486ff339a,2024-08-14 02:00:00+00:00,2024-08-14 02:00:00+00:00
O-20240814-020000-001-000-679,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-679,BINANCE-1-340,BINANCE-001,BINANCE-1-679,MARKET,SELL,0.082043,GTC,False,False,0.082043,TAKER,60943.52,0.0,['4.99998921 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,3ba18243-e9ff-403d-9bc1-5b1ec7b66e92,2024-08-14 02:00:00+00:00,2024-08-14 02:00:00+00:00
O-20240814-030000-001-000-680,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-680,BINANCE-1-340,BINANCE-001,BINANCE-1-680,MARKET,BUY,0.082043,GTC,True,False,0.082043,TAKER,60834.64,0.0,['4.99105637 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,2d6f0665-6861-4eac-b2bc-301cb7ed9b8c,2024-08-14 03:00:00+00:00,2024-08-14 03:00:00+00:00
O-20240814-030000-001-000-681,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-681,BINANCE-1-341,BINANCE-001,BINANCE-1-681,MARKET,BUY,0.082190,GTC,False,False,0.082190,TAKER,60834.64,0.0,['4.99999906 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,2084f6ad-1b75-4b08-94ca-65bf593191d3,2024-08-14 03:00:00+00:00,2024-08-14 03:00:00+00:00
O-20240814-210000-001-000-682,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-682,BINANCE-1-341,BINANCE-001,BINANCE-1-682,MARKET,SELL,0.082190,GTC,True,False,0.082190,TAKER,59022.5,0.0,['4.85105928 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,d1b26e10-c7b9-42b7-aaca-b4640725fc7d,2024-08-14 21:00:00+00:00,2024-08-14 21:00:00+00:00
O-20240814-210000-001-000-683,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-683,BINANCE-1-342,BINANCE-001,BINANCE-1-683,MARKET,SELL,0.084713,GTC,False,False,0.084713,TAKER,59022.5,0.0,['4.99997304 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,1a4a9aec-59e8-48be-87ba-e995da237c60,2024-08-14 21:00:00+00:00,2024-08-14 21:00:00+00:00
O-20240816-120000-001-000-684,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-684,BINANCE-1-342,BINANCE-001,BINANCE-1-684,MARKET,BUY,0.084713,GTC,True,False,0.084713,TAKER,58018.85,0.0,['4.91495084 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,02098cd6-70cf-44b6-a0ef-410bf3394931,2024-08-16 12:00:00+00:00,2024-08-16 12:00:00+00:00
O-20240816-120000-001-000-685,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-685,BINANCE-1-343,BINANCE-001,BINANCE-1-685,MARKET,BUY,0.086179,GTC,False,False,0.086179,TAKER,58018.85,0.0,['5.00000647 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,6daf2dbc-23e3-46b4-9168-7fec20e9fd16,2024-08-16 12:00:00+00:00,2024-08-16 12:00:00+00:00
O-20240817-030000-001-000-686,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-686,BINANCE-1-343,BINANCE-001,BINANCE-1-686,MARKET,SELL,0.086179,GTC,True,False,0.086179,TAKER,59158.37,0.0,['5.09820917 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,6672d24c-58c7-4f00-8bb1-c76666cbd4e1,2024-08-17 03:00:00+00:00,2024-08-17 03:00:00+00:00
