position_id,trader_id,strategy_id,instrument_id,account_id,opening_order_id,closing_order_id,entry,side,quantity,peak_qty,ts_opened,ts_last,ts_closed,duration_ns,avg_px_open,avg_px_close,commissions,realized_return,realized_pnl
BINANCE-1-024,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-001,O-20240528-050000-001-000-47,O-20240528-060000-001-000-48,SELL,FLAT,0.000000,0.073862,2024-05-28 05:00:00+00:00,1716876000000000000,2024-05-28 06:00:00+00:00,3600000000000.0,67694.009999999,68250.0,['10.04109647 USDT'],-0.00821,-51.10762985 USDT
BINANCE-1-025,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-001,O-20240528-060000-001-000-49,O-20240528-080000-001-000-50,BUY,FLAT,0.000000,0.073260,2024-05-28 06:00:00+00:00,1716883200000000000,2024-05-28 08:00:00+00:00,7200000000000.0,68250.0,68592.009999999,['10.02504565 USDT'],0.00501,15.03060695 USDT
BINANCE-1-026,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-001,O-20240528-080000-001-000-51,O-20240528-110000-001-000-52,SELL,FLAT,0.000000,0.072895,2024-05-28 08:00:00+00:00,1716894000000000000,2024-05-28 11:00:00+00:00,10800000000000.0,68592.009999999,68389.869999999,['9.98529414 USDT'],0.00295,4.74970116 USDT
BINANCE-1-027,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-001,O-20240528-110000-001-000-53,O-20240528-170000-001-000-54,BUY,FLAT,0.000000,0.073110,2024-05-28 11:00:00+00:00,1716915600000000000,2024-05-28 17:00:00+00:00,21600000000000.0,68389.869999999,67277.91,['9.91867140 USDT'],-0.01626,-91.21406700 USDT
BINANCE-1-028,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-001,O-20240528-170000-001-000-55,O-20240528-230000-001-000-56,SELL,FLAT,0.000000,0.074319,2024-05-28 17:00:00+00:00,1716937200000000000,2024-05-28 23:00:00+00:00,21600000000000.0,67277.91,68398.39,['10.08332694 USDT'],-0.01665,-93.35628006 USDT
BINANCE-1-029,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-001,O-20240528-230000-001-000-57,O-20240529-020000-001-000-58,BUY,FLAT,0.000000,0.073101,2024-05-28 23:00:00+00:00,1716948000000000000,2024-05-29 02:00:00+00:00,10800000000000.0,68398.39,68843.53,['10.03252160 USDT'],0.00651,22.50765754 USDT
BINANCE-1-030,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-001,O-20240529-020000-001-000-59,O-20240529-050000-001-000-60,SELL,FLAT,0.000000,0.072628,2024-05-29 02:00:00+00:00,1716958800000000000,2024-05-29 05:00:00+00:00,10800000000000.0,68843.53,67946.89,['9.93481463 USDT'],0.01302,55.18635529 USDT
BINANCE-1-031,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-001,O-20240529-050000-001-000-61,O-20240529-090000-001-000-62,BUY,FLAT,0.000000,0.073587,2024-05-29 05:00:00+00:00,1716973200000000000,2024-05-29 09:00:00+00:00,14400000000000.0,67946.89,67802.95,['9.98942347 USDT'],-0.00212,-20.58153625 USDT
BINANCE-1-032,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-001,O-20240529-090000-001-000-63,O-20240529-140000-001-000-64,SELL,FLAT,0.000000,0.073743,2024-05-29 09:00:00+00:00,1716991200000000000,2024-05-29 14:00:00+00:00,18000000000000.0,67802.95,67262.34,['9.96011968 USDT'],0.00797,29.90608355 USDT
BINANCE-1-033,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-001,O-20240529-140000-001-000-65,O-20240529-200000-001-000-66,BUY,FLAT,0.000000,0.074336,2024-05-29 14:00:00+00:00,1717012800000000000,2024-05-29 20:00:00+00:00,21600000000000.0,67262.34,67485.759999999,['10.01663477 USDT'],0.00332,6.59151435 USDT
BINANCE-1-034,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-001,O-20240529-200000-001-000-67,O-20240529-220000-001-000-68,SELL,FLAT,0.000000,0.074090,2024-05-29 20:00:00+00:00,1717020000000000000,2024-05-29 22:00:00+00:00,7200000000000.0,67485.759999999,67576.06,['10.00673025 USDT'],-0.00134,-16.69705725 USDT
BINANCE-1-035,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-001,O-20240529-220000-001-000-69,O-20240530-030000-001-000-70,BUY,FLAT,0.000000,0.073991,2024-05-29 22:00:00+00:00,1717038000000000000,2024-05-30 03:00:00+00:00,18000000000000.0,67576.06,68195.0,['10.04583651 USDT'],0.00916,35.75015303 USDT
BINANCE-1-036,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-001,O-20240530-030000-001-000-71,O-20240530-040000-001-000-72,SELL,FLAT,0.000000,0.073319,2024-05-30 03:00:00+00:00,1717041600000000000,2024-05-30 04:00:00+00:00,3600000000000.0,68195.0,68163.0,['9.99763221 USDT'],0.00047,-7.65142421 USDT
BINANCE-1-037,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-001,O-20240530-040000-001-000-73,O-20240530-110000-001-000-74,BUY,FLAT,0.000000,0.073354,2024-05-30 04:00:00+00:00,1717066800000000000,2024-05-30 11:00:00+00:00,25200000000000.0,68163.0,68623.99,['10.03387286 USDT'],0.00676,23.78158760 USDT
BINANCE-1-038,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-001,O-20240530-110000-001-000-75,O-20240530-140000-001-000-76,SELL,FLAT,0.000000,0.072861,2024-05-30 11:00:00+00:00,1717077600000000000,2024-05-30 14:00:00+00:00,10800000000000.0,68623.99,68144.0,['9.96505252 USDT'],0.00699,25.00749887 USDT
BINANCE-1-039,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-001,O-20240530-140000-001-000-77,O-20240530-200000-001-000-78,BUY,FLAT,0.000000,0.073374,2024-05-30 14:00:00+00:00,1717099200000000000,2024-05-30 20:00:00+00:00,21600000000000.0,68144.0,68475.99,['10.02435515 USDT'],0.00487,14.33507911 USDT
BINANCE-1-040,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-001,O-20240530-200000-001-000-79,O-20240531-020000-001-000-80,SELL,FLAT,0.000000,0.073018,2024-05-30 20:00:00+00:00,1717120800000000000,2024-05-31 02:00:00+00:00,21600000000000.0,68475.99,68539.99,['10.00463283 USDT'],-0.00093,-14.67778483 USDT
BINANCE-1-041,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-001,O-20240531-020000-001-000-81,O-20240531-070000-001-000-82,BUY,FLAT,0.000000,0.072950,2024-05-31 02:00:00+00:00,1717138800000000000,2024-05-31 07:00:00+00:00,18000000000000.0,68539.99,67950.0,['9.95694477 USDT'],-0.00861,-52.99671527 USDT
BINANCE-1-042,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-001,O-20240531-070000-001-000-83,O-20240531-080000-001-000-84,SELL,FLAT,0.000000,0.073584,2024-05-31 07:00:00+00:00,1717142400000000000,2024-05-31 08:00:00+00:00,3600000000000.0,67950.0,68333.33,['10.02827255 USDT'],-0.00564,-38.23522727 USDT
BINANCE-1-043,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-001,O-20240531-080000-001-000-85,O-20240531-100000-001-000-86,BUY,FLAT,0.000000,0.073171,2024-05-31 08:00:00+00:00,1717149600000000000,2024-05-31 10:00:00+00:00,7200000000000.0,68333.33,69044.1,['10.05204393 USDT'],0.0104,41.95570774 USDT
BINANCE-1-044,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-001,O-20240531-100000-001-000-87,O-20240531-110000-001-000-88,SELL,FLAT,0.000000,0.072417,2024-05-31 10:00:00+00:00,1717153200000000000,2024-05-31 11:00:00+00:00,3600000000000.0,69044.1,68078.34,['9.92999574 USDT'],0.01399,60.00744618 USDT
BINANCE-1-045,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-001,O-20240531-110000-001-000-89,O-20240531-230000-001-000-90,BUY,FLAT,0.000000,0.073445,2024-05-31 11:00:00+00:00,1717196400000000000,2024-05-31 23:00:00+00:00,43200000000000.0,68078.34,67507.39,['9.95809394 USDT'],-0.00839,-51.89151669 USDT
BINANCE-1-046,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-001,O-20240531-230000-001-000-91,O-20240601-000000-001-000-92,SELL,FLAT,0.000000,0.074066,2024-05-31 23:00:00+00:00,1717200000000000000,2024-06-01 00:00:00+00:00,3600000000000.0,67507.39,67428.44,['9.99415719 USDT'],0.00117,-4.14664649 USDT
